Sleeping with Other People,Jason Sudeikis|Alison Brie|Adam Scott|Natasha Lyonne|Amanda Peet,Leslye Headland,A romantic comedy with commitment issues.,sex|cheating|love|male female relationship|woman director,2015
Amy,Amy Winehouse|Mark Ronson|Tony Bennett|Pete Doherty|Blake Fielder,Asif Kapadia,The girl behind the name.,jazz|drug addiction|overdose|biography|addiction,2015
The Hallow,Joseph Mawle|Bojana NovakoviÄ‡|Michael McElhatton|Gary Lydon|Stuart Graham,Corin Hardy,Nature has a dark side.,baby|fairy tale|tree|transformation|mill,2015
Barbie in Princess Power,Britt Irvin|Michael Kopsa|Kelly Sheridan,Zeke Norton,Take flight with a new kind of princess!,barbie|princess|super powers,2015
Howl,Ed Speleers|Shauna Macdonald|Elliot Cowan|Holly Weston|Amit Shah,Paul Hyett,Last Train. Full Moon. All Change.,england|fire|conductor|chase|transformation,2015
Freeheld,Julianne Moore|Ellen Page|Steve Carell|Michael Shannon|Luke Grimes,Peter Sollett,A true story of love and injustice.,new jersey|equality|lesbian couple|cancer,2015
Man Up,Simon Pegg|Lake Bell|Rory Kinnear|Ken Stott|Harriet Walter,Ben Palmer,Stop being such a loser.,bowling|blind date|party|mistaken identity|wedding anniversary,2015
Return to Sender,Rosamund Pike|Rumer Willis|Nick Nolte|Scout Taylor-Compton|Shiloh Fernandez,Fouad Mikati,She will have he revenge.,date|prison|nurse|rape|flirting,2015
Danny Collins,Al Pacino|Annette Bening|Jennifer Garner|Bobby Cannavale|Christopher Plummer,Dan Fogelman,A letter from John Lennon changed his life,rock star|middle age,2015
Rock the Kasbah,Bill Murray|Zooey Deschanel|Bruce Willis|Kate Hudson|Taylor Kinney,Barry Levinson,Opportunity rocks where you least expect it.,jealousy|ex-boyfriend|afghanistan|record producer|last chance,2015
99 Homes,Andrew Garfield|Laura Dern|Michael Shannon|Tim Guinee|J.D. Evermore,Ramin Bahrani,Greed is the only game in town.,florida|motel|finances|single father|mother son relationship,2015
Hot Tub Time Machine 2,Rob Corddry|Craig Robinson|Clark Duke|Adam Scott|Chevy Chase,Steve Pink,The Laws of Space and Time are About to be Violated.,time travel|sequel|hot tub|duringcreditsstinger,2015
Knight of Cups,Christian Bale|Cate Blanchett|Natalie Portman|Brian Dennehy|Antonio Banderas,Terrence Malick,A quest.,celebrity|money|temptation|wealthy man|excess,2015
Mississippi Grind,Ryan Reynolds|Ben Mendelsohn|Sienna Miller|Analeigh Tipton|Alfre Woodard,Ryan Fleck|Anna Boden,We can't lose.,poker|gambling|casino|new orleans|roulette,2015
400 Days,Caity Lotz|Brandon Routh|Tom Cavanagh|Dane Cook|Ben Feldman,Matt Osterman,Time to Kill,spacecraft|experiment|simulation|space|astronaut,2015
Clown,Peter Stormare|Laura Allen|Elizabeth Whitmere|Christian Distefano|John MacDonald,Jon Watts,The kids aren't alright,clown|boy|murder|blood|child murder,2015
The Lazarus Effect,Olivia Wilde|Mark Duplass|Donald Glover|Evan Peters|Sarah Bolger,David Gelb,Evil will rise.,terror|experiment|afterlife|paranormal|violence,2015
Batman vs. Robin,Jason O'Mara|Stuart Allan|David McCallum|Sean Maher|Jeremy Sisto,Jay Oliva,The showdown that will define a destiny,gotham city|robin|super powers|dollmaker|court of owls,2015
Careful What You Wish For,Dermot Mulroney|Kandyse McClure|Isabel Lucas|Graham Rogers|Nick Jonas,Elizabeth Allen Rosenbaum,Wanting her was his first mistake,woman director,2015
Racing Extinction,Elon Musk|Jane Goodall|Louie Psihoyos|Leilani Munter|Charles Hambleton,Louie Psihoyos,It's better to light one candle than curse the darkness.,animal species|earth|scientist|globe|activist,2015
Unfinished Business,Vince Vaughn|Dave Franco|James Marsden|June Diane Raphael|Sienna Miller,Ken Scott,Best business trip ever.,europe|business trip,2015
Lost River,Christina Hendricks|Saoirse Ronan|Eva Mendes|Matt Smith|Iain De Caestecker,Ryan Gosling,Dive deep into the underwater town,underworld|lost city,2015
Criminal Activities,Dan Stevens|John Travolta|Michael Pitt|Jackie Earle Haley|Travis Aaron Wade,Jackie Earle Haley,Leave the crime to the criminals,mobster|money problems|borrow|trouble|classmates,2015
Life,Robert Pattinson|Dane DeHaan|Joel Edgerton|Ben Kingsley|Kelly McCreary,Anton Corbijn,From Rebel to Icon,james dean|magazine|biography|celebrity|buddy,2015
X+Y,Asa Butterfield|Rafe Spall|Sally Hawkins|Eddie Marsan|Jo Yang,Morgan Matthews,True genius comes from opening your heart,child prodigy|mathematics|death of father|coming of age|teenager,2015
Home Sweet Hell,Katherine Heigl|Patrick Wilson|Jordana Brewster|Kevin McKidd|Bryce Johnson,Anthony Burns,Psycho Wife. Unhappy Life.,wife|murder|black comedy|suburbia|drug,2015
The Gallows,Cassidy Gifford|Ryan Shoos|Pfeifer Brown|Reese Mishler|Price T. Morgan,Travis Cluff|Chris Lofing,Every School Has Its Spirit,gallows|high school|tragedy|hanging|found footage,2015
Dirty Weekend,Matthew Broderick|Alice Eve|Phil Burke|Gia Crovatin|Monique Candelaria,Neil LaBute,Some things are better left unsaid.,sex|hotel|airport|infidelity|homosexuality,2015
Experimenter,Peter Sarsgaard|Winona Ryder|Edoardo Ballerini|Jim Gaffigan|Anthony Edwards,Michael Almereyda,The Stanley Milgram Story,experiment|biography|controversy,2015
Woodlawn,C. Thomas Howell|Sean Astin|Jon Voight|Virginia Williams|Brando Eaton,Andrew Erwin|Jon Erwin,One Hope. One Truth. One Way (John 14:6),sport|racism,2015
Visions,Isla Fisher|Anson Mount|Gillian Jacobs|Jim Parsons|Eva Longoria,Kevin Greutert,Blood will stain the land.,horror|vision|pregnant|sight,2015
I Am Here,Kim Basinger|Jordan Prentice|Sebastian Schipper|Peter Stormare|Robert Hunger-BÃ¼hler,Anders Morgenthaler,Fear nothing. Risk everything.,prostitute|border|black market|business woman|mortal danger,2015
Hell & Back,Mila Kunis|Bob Odenkirk|T.J. Miller|Susan Sarandon|Jennifer Coolidge,Tom Gianas|Ross Shuman,We'll see you there,orpheus|carnival|hell|stop motion animation|devil,2015
Robot Overlords,Gillian Anderson|Ben Kingsley|Callan McAuliffe|Geraldine James|Steven Mackintosh,Jon Wright,Mankind May Fall. Heroes Will Rise.,invasion|robot,2015
Spare Parts,Carlos PenaVega|George Lopez|Jamie Lee Curtis|Marisa Tomei|David Del Rio,Sean McNamara,It takes a dream to build a team.,m.i.t.|hispanic|high school student|robotics club|car parts,2015
The World Made Straight,Haley Joel Osment|Minka Kelly|Noah Wyle|Jeremy Irvine|Adelaide Clemens,David Burris,For blood. For money.  For a way out.,appalachia|appalachian,2015
Last Shift,Juliana Harkavy|Joshua Mikel|J. Larose|Natalie Victoria|Sarah Sculco,Anthony DiBlasi,Fear the ones left behind.,mask|telephone|supernatural|hell|cop,2015
Frankenstein,Carrie-Anne Moss|Danny Huston|Xavier Samuel|Tony Todd,Bernard Rose,Man is the true monster,frankenstein,2015
Superfast!,Alex Ashbaugh|Dale Pavinkski|Lili Mirojnick|Andrea Navedo,Jason Friedberg|Aaron Seltzer,They're going nowhere... fast.,spoof|automobile racing,2015
Chi-Raq,Teyonah Parris|Nick Cannon|Angela Bassett|Jennifer Hudson|Samuel L. Jackson,Spike Lee,No peace. No piece.,chicago,2015
Strange Magic,Alan Cumming|Evan Rachel Wood|Elijah Kelley|Meredith Anne Bull|Sam Palladio,Gary Rydstrom,Everyone Deserves to be Loved.,elves|musical|aftercreditsstinger|duringcreditsstinger|love potion,2015
Black or White,Kevin Costner|Jennifer Ehle|Gillian Jacobs|Octavia Spencer|Bill Burr,Mike Binder,There's more to family than what you see.,grieving widower|widower,2015
Deathgasm,Milo Cawthorne|Kimberley Crossman|Sam Berkley|Delaney Tabron|Colin Moy,Jason Lei Howden,Evil is coming...,new zealand|college|friendship|teenage boy|metal band,2015
The Program,Ben Foster|Chris O'Dowd|Dustin Hoffman|Jesse Plemons|Lee Pace,Stephen Frears,Champion. Hero. Legend. Cheat.,biography|sport|tour de france,2015
Kill Your Friends,Nicholas Hoult|Craig Roberts|Georgia King|Tom Riley|Jim Piddock,Owen Harris,Getting to the top can be murder,magazine|music,2015
Jem and the Holograms,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Jon M. Chu,Every Generation Needs a Voice.,secret identity|hologram|based on cartoon|based on tv series|rock band,2015
The Adderall Diaries,James Franco|Amber Heard|Ed Harris|Christian Slater|Wilmer Valderrama,Pamela Romanowsky,The truth is a motherf_cker.,based on novel|woman director,2015
Grizzly,James Marsden|Piper Perabo|Billy Bob Thornton|Thomas Jane|Michaela McManus,David Hackl,Hunt or be hunted.,grizzly bear|wilderness|alaska|survival|bear,2015
Where to Invade Next,Michael Moore|Krista Kiuru|Tim Walker,Michael Moore,Prepare to be liberated,germany|italy|france|usa|portugal,2015
Beasts of No Nation,Idris Elba|Opeyemi Fagbohungbe|Abraham Attah|Richard Pepple|Ama K. Abebrese,Cary Fukunaga,Child. Captive. Killer.,africa|based on novel|child soldier,2015
A Christmas Horror Story,William Shatner|George Buza|Rob Archer|ZoÃ© De Grand Maison|Alex Ozerov,Grant Harvey|Steven Hoban|Brett Sullivan,You Better Watch Out,santa claus|christmas|krampus,2015
The Girl in the Book,Emily VanCamp|Michael Nyqvist|Ana Mulvoy Ten|Talia Balsam|Ali Ahn,Marya Cohn,She's ready to reclaim her story,woman director,2015
The D Train,Jack Black|James Marsden|Kathryn Hahn|Jeffrey Tambor|Mike White,Andrew Mogel|Jarrad Paul,Every reunion needs a hero,high school reunion,2015
Born to Be Blue,Ethan Hawke|Carmen Ejogo|Callum Keith Rennie|Stephen McHattie|Janet-Laine Green,Robert Budreau,Love is instramental,jazz|biography|historical figure,2015
Tales of Halloween,Keir Gilchrist|Pollyanna McIntosh|Samuel Witwer|Booboo Stewart|Adrienne Barbeau,Darren Lynn Bousman|Axelle Carolyn|Adam Gierasch|Andrew Kasch|Neil Marshall|Lucky McKee|Ryan Schifrin|Mike Mendez|Dave Parker|John Skipp|Paul Solet,One town. One night. Ten chilling stories.,witch|based on novel|halloween|death|evil,2015
Operator,Mischa Barton|Luke Goss|Ving Rhames|Michael ParÃ©|Julie Guevara,Obin Olson|Amariah Olson,Whats your emergency?,hostage|officer|chaos|daughter|police,2015
The Human Centipede 3 (Final Sequence),Dieter Laser|Laurence R. Harvey|Robert LaSardo|Tommy 'Tiny' Lister|Jay Tavare,Tom Six,100% politically incorrect,exploitation|sequel|gore|b movie|graphic violence,2015
We Are Still Here,Barbara Crampton|Andrew Sensenig|Lisa Marie|Larry Fessenden|Monte Markham,Ted Geoghegan,This house needs a family.,terror|countryside|secret|supernatural|spirit,2015
3-Headed Shark Attack,Karrueche Tran|Jaason Simmons|Rob Van Dam|Danny Trejo|Jena Sims,Christopher Ray,More HEADS! More DEADS!,monster|mutation|machete|shark|pacific garbage patch,2015
The Escort,Lyndsy Fonseca|Michael Doneger|Bruce Campbell|Sonya Walger|Rumer Willis,Will Slocombe,Every story has a price.,father-son relationship|prostitute|magazine|escort service|writer,2015
Uncanny,Mark Webber|Lucy Griffiths|David Clayton Rogers|Rainn Wilson,Matthew Leutwyler,Deception by design.,dark,2015
Strangerland,Nicole Kidman|Joseph Fiennes|Hugo Weaving|Lisa Flanagan|Megan Alston,Kim Farrant,To find the truth they must lose themselves.,australia|missing child|outback|alcoholic drink|troubled marriage,2015
Ashby,Mickey Rourke|Nat Wolff|Emma Roberts|Sarah Silverman|Adam Aalderks,Tony McNamara,Life is about knowing how to take a hit.,cia|assassin|romance|neighbor|teenager,2015
Beautiful & Twisted,Rob Lowe|Paz Vega|Candice Bergen|Seychelle Gabriel|Jude Ciccolella,Christopher Zalla,Based on the infamous true story.,murder|true crime|tv movie,2015
Ronaldo,Cristiano Ronaldo,Anthony Wonke,Astonishing. Intimate. Definitive.,biography|soccer player,2015
Zipper,Patrick Wilson|Lena Headey|Richard Dreyfuss|Ray Winstone|John Cho,Mora Stephens,Why take the risk,woman director,2015
War Pigs,Luke Goss|Dolph Lundgren|Chuck Liddell|Noah Segan|Steven Luke,Ryan Little,Victory is the only option,world war ii|nazis,2015
Turbo Kid,Munro Chambers|Laurence Leboeuf|Michael Ironside|Aaron Jeffery|Edwin Wright,FranÃ§ois Simard|Anouk Whissell|Yoann-Karl Whissell,This is the future... This is the year 1997.,post-apocalyptic|dystopia|gore|bmx|violence,2015
Circle,Julie Benz|Carter Jenkins|Cesar Garcia|Mercy Malick|Lisa Pelikan,Aaron Hann|Mario Miscione,In hereâ€¦ everything gets you killed.,survival|execution|stranger|no memory,2015
Joe Dirt 2: Beautiful Loser,David Spade|Brittany Daniel|Dennis Miller|Christopher Walken|Adam Beach,Fred Wolf,Go Hick Yourself,white trash,2015
Steve Jobs: The Man in the Machine,Bob Belleville|Chrisann Brennan|Nolan Bushnell|Jason Chen|Nick Denton,Alex Gibney,Bold. Brilliant. Brutal.,technology|computer|history|apple,2015
The Ones Below,ClÃ©mence PoÃ©sy|David Morrissey|Stephen Campbell Moore|Laura Birn|Deborah Findlay,David Farr,How well do you know your neighbors?,baby|expecting|neighbors,2015
Captive,Kate Mara|David Oyelowo|Michael Kenneth Williams|Mimi Rogers|Leonor Varela,Jerry Jameson,Faith. Redemption. Survival.,hostage|based on true story|murder|independent film|single mother,2015
Andron,Alec Baldwin|Michelle Ryan|Danny Glover|Gale Harold|Leo Howard,Francesco Cinquemani,Only one survives,maze|labyrinth|claustrophobic,2015
How to Plan an Orgy in a Small Town,Jewel Staite|Lauren Holly|Katharine Isabelle|Lauren Lee Smith|Natalie Brown,Jeremy Lalonde,What's a little sex between friends you've known all your life?,small town|sex scene|woman in lingerie,2015
Freaks of Nature,Nicholas Braun|Mackenzie Davis|Ed Westwick|Vanessa Hudgens|Keegan-Michael Key,Robbie Pickering,Get out undead or alive.,small town|vampire|alien|zombies|teenager,2015
Reversal,Tina Ivlev|Richard Tyson|Bianca Malinowski|Kris Kjornes|Dustin Quick,JosÃ© Manuel Cravioto,Escape is just the beginning.,van|revenge|murder|kidnapping|gore,2015
Batman Unlimited: Monster Mayhem,Roger Craig Smith|Troy Baker|Chris Diamantopoulos|Kari Wuhrer,Butch Lukic,It's a fright to the finish for Batman!,dc comics|joker|superhero|super powers,2015
Harbinger Down,Lance Henriksen|Matt Winston|Camille Balsamo|Giovonnie Samuels|Winston James Francis,Alec Gillis,Terror is just beneath the surface,cosmonaut|marine researchers|crab boat|bering sea|beluga whale,2015
Meadowland,Olivia Wilde|Luke Wilson|Elisabeth Moss|Kevin Corrigan|Juno Temple,Reed Morano,What if you had nothing to lose but your mind?,disappearance|woman director,2015
Bessie,Queen Latifah|Mo'Nique|Mike Epps|Tika Sumpter|Michael Kenneth Williams,Dee Rees,Survival began with a song.,blues music|woman director,2015
The Atticus Institute,William Mapother|Rya Kihlstedt|Sharon Maughan|Anne Betancourt|John Rubinstein,Chris Sparling,The only case of possession confirmed by the U.S. Government.,experiment|psychology|government|weapon|supernatural,2015
The Hoarder,Mischa Barton|Robert Knepper|Emily Atack|Andrew Buckley|Valene Kane,Matt Winn,Some things should never be locked away.,new york|detective|smoking|underground|hamster,2015
Learning to Drive,Patricia Clarkson|Ben Kingsley|Jake Weber|Sarita Choudhury|Grace Gummer,Isabel Coixet,It's never too late to begin a new adventure.,woman director,2015
Christmas Eve,Patrick Stewart|Cheryl Hines|Gary Cole|Jon Heder|James Roday,Mitch Davis,They'll be home for Christmas...if only in their dreams.,photographer|surgeon|orchestra|doctor|car accident,2015
The Sisterhood of Night,Kara Hayward|Georgie Henley|Olivia DeJonge|Laura Fraser|Kal Penn,Caryn Waechter,The Salem Witch Trials remixed.,witch|woman director,2015
12 Rounds 3: Lockdown,Jonathan Good|Roger R. Cross|Daniel Cudmore|Lochlyn Munro|Ty Olsson,Stephen Reynolds,Twelve Rounds In the Clip. One Shot at Redemption.,cat and mouse|family|revenge drama,2015
Club Life,Jerry Ferrara|Jessica Szohr|Robert Davi|Jay R. Ferguson|Al Sapienza,Fabrizio Conte,Tonight is everything.,new york|nightclub|party|manhattan new york city|promoter,2015
Cleveland Abduction,Taryn Manning|Raymond Cruz|Katie Sarife|Samantha Droke|Pam Grier,Alex Kalymnios,Based on a true story.,based on true story|kidnapping|true crime|woman director|abduction,2015
90 Minutes in Heaven,Kate Bosworth|Hayden Christensen|Hudson Meek|Bobby Batson|Elizabeth Hunter,Michael Polish,Hope lives,hospital|church,2015
Lavalantula,Steve Guttenberg|Nia Peeples|Patrick Renna|Carlos Bernard|Michael Winslow,Mike Mendez,Fire Burns... Lava Bites,monster|mutant|lava|volcano|los angeles,2015
Unexpected,Cobie Smulders|Gail Bean|Anders Holm|Elizabeth McGovern|Robyn Coffin,Kris Swanberg,No one is ever really prepared.,woman director,2015
Justice League: Throne of Atlantis,Sean Astin|Rosario Dawson|Nathan Fillion|Christopher Gorham|Matt Lanter,Ethan Spaulding,Blood is thicker than water.,superhero team|super powers,2015
Backcountry,Missy Peregrym|Jeff Roop|Eric Balfour|Nicholas Campbell,Adam MacDonald,Survive.,camping|based on true story|woods|gore|survival,2015
Walter,Andrew J. West|Justin Kirk|Virginia Madsen|William H. Macy|Milo Ventimiglia,Anna Mastro,Heaven or hell. It's in his hands.,god|woman director,2015
Back in Time,Lea Thompson|Michael J. Fox|Christopher Lloyd|Robert Zemeckis|Dan Harmon,Jason Aron,A Back to the Future documentary,interview|filmmaking|retrospective|moviemaking,2015
Nina Forever,Abigail Hardingham|Cian Barry|Fiona O'Shaughnessy|David Troughton|Elizabeth Elvin,Ben Blaine|Chris Blaine,A fucked up fairy tale,sex|suicide attempt|nudity|love|car accident,2015
The Dead Room,Jed Brophy|Jeffrey Thomas|Laura Petersen,Jason Stutter,There is an intruder. It's you.,new zealand|haunting|farmhouse|spirit|psychic,2015
Ten Thousand Saints,Ethan Hawke|Asa Butterfield|Hailee Steinfeld|Emile Hirsch|Emily Mortimer,Robert Pulcini|Shari Springer Berman,Rage. Riot. Rebirth.,woman director,2015
From the Dark,Niamh Algar|Stephen Cromwell|Gerry O'Brien|Ged Murray,Conor McMahon,Pray For Dawn.,terror|monster|car breakdown|tractor|vampire,2015
My All American,Aaron Eckhart|Finn Wittrock|Robin Tunney|Sarah Bolger|Michael Reilly Burke,Angelo Pizzo,Hope never quits,american football|biography|sport|championship,2015
Hangman,Jeremy Sisto|Kate Ashfield|Ty Simpkins|Ryan Simpkins|Amy Smart,Adam Mason,Who You Fear Is Already Inside,found footage,2015
Summer Camp,Maiara Walsh|Diego Boneta|Jocelin Donahue|AndrÃ©s Velencoso|Ã€lex Monner,Alberto Marini,Ready for some fun?,europe|camp|slasher|disease,2015
Backmask,Stephen Lang|Kelly Blatz|Brittany Curran|Gage Golightly|Nick Nicotera,Marcus Nispel,nederlands,possession,2015
Show Me a Hero,Oscar Isaac|Alfred Molina|Winona Ryder|Catherine Keener|Jim Belushi,Paul Haggis,How does a politician know he's doing the right thing? We make him pay.,mayor|politics|murder|tv mini-series|racism,2015
The Driftless Area,Zooey Deschanel|Aubrey Plaza|Anton Yelchin|Alia Shawkat|CiarÃ¡n Hinds,Zachary Sluser,Destiny can lead to dangerous places.,criminal|hometown,2015
